customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
8469-SNFFH;Male;0;1;0;70;1;DSL;1;1;1;1;1;0;One year;0;Bank transfer (automatic);794;55289;0
2144-ESWKO;Male;0;0;0;43;0;DSL;1;0;1;0;0;0;One year;1;Credit card (automatic);352;14637;0
1241-FPMOF;Male;0;0;0;52;1;No;0;0;0;0;0;0;Two year;0;Mailed check;1965;102505;0
9928-BZVLZ;Female;0;0;0;12;0;DSL;1;0;1;1;0;1;Two year;0;Mailed check;4985;5521;0
4114-QMKVN;Female;0;1;1;56;1;DSL;1;1;0;0;0;1;One year;0;Bank transfer (automatic);6875;38154;0
2775-SEFEE;Male;0;0;1;0;1;DSL;1;1;0;1;0;0;Two year;1;Bank transfer (automatic);619;;0
9003-CPATH;Male;0;0;0;42;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Electronic check;799;33134;0
1754-GKYPY;Male;1;1;0;22;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);8975;19389;0
5294-CDGWY;Male;0;1;1;51;0;DSL;1;1;1;0;1;1;One year;0;Electronic check;593;301465;1
7956-XQWGU;Male;0;0;0;27;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);194;46025;0
1591-MQJTP;Male;1;1;0;51;1;Fiber optic;1;0;1;0;0;1;One year;1;Bank transfer (automatic);9365;483915;0
5295-PCJOO;Male;0;0;1;4;1;DSL;1;0;0;0;0;0;Month-to-month;1;Electronic check;494;1844;1
2369-FEVNO;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;199;199;0
9863-JZAIC;Male;0;0;0;35;1;DSL;0;0;0;0;1;0;Month-to-month;0;Mailed check;55;201055;1
7471-MQPOS;Male;1;1;1;71;1;DSL;0;1;1;1;0;1;One year;1;Bank transfer (automatic);729;513965;0
7660-HDPJV;Female;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;692;692;1
5115-SQAAU;Female;0;1;1;69;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);256;16734;0
9845-QOMAD;Male;0;1;1;14;1;No;0;0;0;0;0;0;One year;0;Mailed check;1975;30935;0
7672-VFMXZ;Male;0;1;0;57;1;DSL;1;0;0;1;0;0;Month-to-month;0;Electronic check;557;31716;0
9739-JLPQJ;Female;0;1;1;72;1;Fiber optic;1;1;1;1;1;1;Two year;0;Credit card (automatic);1175;86701;0
9916-AYHTC;Male;0;0;0;48;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1985;916;0
3855-ONCAR;Female;0;1;1;4;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;789;29975;0
1488-SYSFC;Male;0;1;1;31;1;No;0;0;0;0;0;0;Month-to-month;1;Electronic check;2065;70205;0
7931-PXHFC;Male;0;0;0;38;1;DSL;0;0;1;1;0;1;One year;1;Mailed check;623;23548;1
3990-QYKBE;Male;1;1;0;37;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;925;34734;1
0970-QXPXW;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1965;1965;0
3259-KNMRR;Male;1;0;0;57;1;DSL;0;1;1;0;1;1;Two year;1;Bank transfer (automatic);7975;44382;0
6120-RJKLU;Female;1;1;0;62;1;DSL;1;0;1;1;1;1;Two year;1;Credit card (automatic);7995;481975;0
9572-WUKSB;Male;0;1;0;3;0;DSL;0;0;0;1;0;0;Month-to-month;1;Electronic check;299;9225;0
5893-KCLGT;Female;0;0;1;72;1;No;0;0;0;0;0;0;Two year;1;Mailed check;1975;1567;0
0076-LVEPS;Male;0;0;1;29;0;DSL;1;1;1;1;0;0;Month-to-month;1;Mailed check;45;124245;0
3640-JQGJG;Male;0;1;1;13;1;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);448;5592;0
4919-MOAVT;Male;0;0;1;3;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;6965;2201;1
1596-OQSPS;Female;0;0;0;11;1;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;511;53115;0
9867-XOBQA;Female;0;0;1;21;0;DSL;1;1;1;1;1;0;Two year;0;Mailed check;5315;11832;0
9546-KDTRB;Female;0;0;0;19;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);247;46585;0
3090-HAWSU;Male;0;0;0;61;1;Fiber optic;1;0;1;1;1;1;Two year;1;Credit card (automatic);1116;687605;1
9820-RMCQV;Female;0;0;0;11;1;DSL;1;0;0;0;0;0;Month-to-month;0;Credit card (automatic);4855;501;1
3174-RKMOW;Male;0;1;1;35;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;10995;37824;0
1760-CAZHT;Male;0;0;1;25;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;208;4602;0
7839-QRKXN;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;202;202;1
8441-SHIPE;Female;0;0;0;67;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);256;179035;0
5204-QZXPU;Male;0;0;0;19;0;DSL;0;0;1;0;1;0;Month-to-month;1;Electronic check;3965;73335;1
4597-ELFTS;Male;0;0;0;56;1;No;0;0;0;0;0;0;One year;0;Electronic check;249;1334;1
1320-GVNHT;Male;0;1;1;72;1;Fiber optic;1;1;1;0;1;1;Two year;1;Credit card (automatic);1084;776725;0
1047-RNXZV;Male;0;0;0;43;1;No;0;0;0;0;0;0;Two year;0;Mailed check;1955;87615;0
3541-ZNUHK;Female;0;1;1;55;1;Fiber optic;1;1;0;0;0;0;Month-to-month;1;Electronic check;851;460095;0
8450-JOVAH;Male;0;1;1;2;1;DSL;1;0;0;0;0;0;Month-to-month;0;Mailed check;567;11355;1
8725-JEDFD;Male;0;0;0;27;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;6905;179325;0
7562-UXTPG;Female;0;0;0;13;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;7015;8867;0
8071-SBTRN;Female;0;0;0;70;1;Fiber optic;1;1;1;0;1;1;Two year;1;Mailed check;11115;773755;0
1113-IUJYX;Female;0;1;0;14;1;Fiber optic;1;1;0;1;1;1;One year;0;Mailed check;10595;13489;1
6668-CNMFP;Female;0;1;1;19;1;Fiber optic;0;0;0;1;0;1;One year;1;Bank transfer (automatic);8935;168685;0
5626-MGTUK;Female;0;0;0;20;1;Fiber optic;1;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);891;187925;0
5681-LLOEI;Male;0;1;1;43;1;Fiber optic;1;0;1;1;0;0;One year;1;Credit card (automatic);9125;40138;0
8212-DJRCH;Male;0;1;1;5;1;Fiber optic;1;0;1;0;0;1;Month-to-month;1;Mailed check;9035;4345;0
4323-OHFOW;Female;1;1;0;70;1;Fiber optic;0;1;0;1;1;1;One year;1;Bank transfer (automatic);10555;719535;0
4933-BSAIP;Female;0;1;0;40;1;No;0;0;0;0;0;0;Two year;0;Mailed check;191;7801;0
2030-BTZRO;Male;0;1;1;6;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);204;1076;0
1116-DXXDF;Male;0;0;0;39;1;Fiber optic;1;0;1;0;1;1;Two year;1;Electronic check;10045;38017;0
9274-CNFMO;Male;1;1;0;4;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;7495;3087;1
7758-XKCBS;Male;0;0;0;15;0;DSL;0;0;0;1;0;0;Month-to-month;1;Electronic check;297;43825;1
8992-JQYUN;Male;0;1;0;1;0;DSL;0;0;1;0;1;1;Month-to-month;1;Electronic check;5035;5035;1
6563-VNPMN;Female;1;0;0;45;1;Fiber optic;1;1;0;1;0;0;Month-to-month;1;Bank transfer (automatic);857;37781;0
0617-AQNWT;Female;0;1;0;64;0;DSL;1;0;1;1;0;1;Two year;0;Electronic check;4785;31475;1
2267-WTPYD;Female;1;1;0;57;1;Fiber optic;0;1;1;0;0;1;Month-to-month;0;Credit card (automatic);94;543895;0
0270-THENM;Male;0;1;1;72;1;DSL;1;1;1;1;0;0;Two year;0;Bank transfer (automatic);6985;510235;0
2446-PLQVO;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;703;703;1
4707-MAXGU;Male;0;1;0;72;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2585;18722;0
2710-WYVXG;Female;0;0;0;3;1;DSL;1;1;0;1;0;1;Two year;0;Mailed check;711;21335;0
3005-NFMTA;Male;1;0;0;55;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;988;561775;1
6300-BWMJX;Female;0;1;0;59;1;Fiber optic;0;0;1;1;1;0;Month-to-month;0;Electronic check;9335;53865;0
8784-CGILN;Female;0;0;0;18;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Bank transfer (automatic);9985;177695;1
5389-FFVKB;Male;1;1;0;32;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Credit card (automatic);803;248305;1
7009-LGECI;Female;0;0;0;4;1;DSL;1;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);5055;23565;0
8444-WRIDW;Female;1;0;0;66;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Credit card (automatic);8045;522435;1
5022-KVDQT;Male;0;0;0;27;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Electronic check;813;22728;0
7976-CICYS;Male;0;0;0;4;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);207;8375;0
1036-GUDCL;Male;0;1;1;60;1;DSL;1;1;0;1;1;1;Month-to-month;1;Credit card (automatic);7905;46634;0
2005-DWQZJ;Female;0;1;1;8;1;No;0;0;0;0;0;0;Two year;0;Mailed check;1905;2017;0
8148-WOCMK;Male;0;1;1;8;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);196;125;0
7815-PDTHL;Male;0;0;0;35;1;No;0;0;0;0;0;0;Two year;1;Mailed check;202;6844;0
9451-LPGOO;Male;0;0;0;7;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;868;62035;1
9173-IVZVP;Female;0;1;1;53;1;No;0;0;0;0;0;0;Two year;0;Mailed check;209;114605;0
9129-UXERG;Female;1;0;0;18;1;Fiber optic;0;1;0;1;1;1;Month-to-month;1;Credit card (automatic);1036;180635;0
3635-JBPSG;Female;0;0;0;15;0;DSL;0;1;0;0;0;1;Two year;1;Mailed check;388;603;0
7964-ZRKKG;Male;0;1;0;67;1;Fiber optic;0;1;0;0;1;0;One year;1;Bank transfer (automatic);884;57983;0
5868-YWPDW;Male;1;1;0;6;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;842;51915;1
6229-LSCKB;Male;1;0;0;6;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;797;4976;0
2025-JKFWI;Male;0;0;0;13;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Mailed check;99;13017;1
4078-SAYYN;Female;0;0;0;11;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10075;112975;1
1724-IQWNM;Male;0;0;1;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;193;193;0
8217-QYOHV;Male;0;0;0;5;1;DSL;1;0;0;1;0;0;Month-to-month;1;Mailed check;5575;26695;0
5546-QUERU;Male;0;0;0;13;1;No;0;0;0;0;0;0;One year;1;Mailed check;1995;257;0
9940-HPQPG;Female;0;1;0;9;1;Fiber optic;1;1;1;0;0;0;Month-to-month;0;Bank transfer (automatic);9175;8658;1
6897-UUBNU;Male;0;0;0;29;1;Fiber optic;0;1;0;1;1;0;Month-to-month;0;Mailed check;8965;262365;0
6127-IYJOZ;Male;1;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;4585;4585;0
6618-RYATB;Female;0;0;0;1;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Mailed check;7955;7955;1
8930-XOTDP;Female;0;1;1;18;1;DSL;0;0;0;0;1;0;Month-to-month;0;Mailed check;5595;10828;0
5916-QEWPT;Female;0;1;0;2;1;DSL;0;0;1;0;1;1;Month-to-month;0;Credit card (automatic);69;1478;0
5060-TQUQN;Male;0;1;1;30;1;Fiber optic;0;1;0;1;0;0;Month-to-month;1;Bank transfer (automatic);8355;25702;0
0531-XBKMM;Male;0;0;1;66;1;DSL;1;1;0;1;0;0;Two year;0;Bank transfer (automatic);657;43789;0
8465-SBRXP;Male;0;1;1;38;1;Fiber optic;0;0;1;1;1;0;Two year;1;Bank transfer (automatic);949;361625;0
2408-PSJVE;Male;0;1;1;44;1;DSL;0;1;1;1;0;0;Month-to-month;1;Mailed check;619;292405;0
9079-YEXQJ;Female;0;0;0;54;1;Fiber optic;0;1;1;1;1;1;Month-to-month;0;Electronic check;1111;601485;1
9700-ZCLOT;Male;0;0;0;2;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;20;327;0
8738-JOKAR;Female;0;0;0;42;1;DSL;1;1;0;1;0;1;One year;1;Mailed check;677;288225;0
4534-WGCIR;Female;0;1;1;58;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2515;15099;0
1930-WNXSB;Male;0;1;1;58;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;9285;530505;0
2685-SREOM;Female;0;1;1;25;1;Fiber optic;0;0;1;0;0;1;Month-to-month;1;Electronic check;891;23684;1
3508-CFVZL;Female;0;0;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;0;Mailed check;1113;79859;0
0402-CQAJN;Female;0;0;0;37;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);1019;354535;1
6692-UDPJC;Female;0;1;1;14;1;Fiber optic;0;0;0;1;1;0;Month-to-month;1;Electronic check;9165;1301;1
1273-MTETI;Female;1;0;0;4;1;Fiber optic;0;0;1;0;0;1;Month-to-month;1;Electronic check;8885;37245;1
0657-DOGUM;Female;0;1;0;48;1;DSL;1;0;0;1;0;0;One year;1;Bank transfer (automatic);606;298525;0
5480-HPRRX;Female;1;0;0;3;0;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;253;7775;1
8792-AOROI;Female;0;1;0;8;1;DSL;1;0;0;1;0;1;Two year;0;Mailed check;655;56435;0
0295-PPHDO;Male;0;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9545;9545;1
5146-YYFRZ;Male;0;0;0;67;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);1995;131175;0
1195-OIYEJ;Male;0;0;0;13;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;911;11357;1
5906-CVLHP;Female;0;1;1;45;1;DSL;0;1;0;1;0;0;One year;1;Credit card (automatic);5415;23198;1
3452-SRFEG;Male;0;0;0;49;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);746;372035;0
4070-OKWVH;Female;0;1;0;52;1;Fiber optic;0;1;1;0;1;0;Month-to-month;0;Bank transfer (automatic);946;50258;0
5297-MDOIR;Female;0;1;0;63;1;Fiber optic;1;0;1;0;0;0;One year;1;Credit card (automatic);8115;52245;0
6369-MCAKO;Female;0;1;1;68;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);8905;61858;0
4926-UMJZD;Female;0;1;0;31;1;DSL;0;0;0;1;0;0;Month-to-month;1;Mailed check;492;149855;0
6848-HJTXY;Female;0;1;0;64;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1945;12086;0
6341-AEVKX;Female;0;1;0;62;1;Fiber optic;1;0;1;1;1;1;One year;1;Electronic check;1043;661365;0
4501-EQDRN;Female;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);697;697;1
2990-HWIML;Female;0;0;0;6;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;895;5733;1
0682-USIXD;Female;0;1;0;21;1;Fiber optic;0;0;0;1;1;0;Month-to-month;1;Electronic check;8605;18189;0
6976-BWGLQ;Female;0;1;1;72;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);252;178735;0
7078-NVFAM;Female;0;1;1;32;0;DSL;1;1;0;0;0;0;Month-to-month;1;Electronic check;3515;105105;0
8065-QBYTO;Female;1;0;0;71;1;Fiber optic;1;1;0;1;1;0;One year;1;Credit card (automatic);9965;718125;0
2133-TSRRM;Female;0;0;1;34;1;Fiber optic;1;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);10535;36886;0
7384-GHBPI;Male;0;1;0;3;0;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;3515;9975;1
7603-USHJS;Male;0;0;1;12;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7375;8714;1
7234-FECYN;Female;1;0;0;8;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Electronic check;10135;7805;1
2511-ALLCS;Female;0;1;1;35;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);243;8216;0
3191-CSNMG;Female;0;1;1;3;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;807;23945;0
7952-OBOYL;Male;0;0;0;3;1;Fiber optic;0;0;1;1;1;0;Month-to-month;1;Mailed check;8985;24445;0
7470-DYNOE;Male;0;0;0;53;1;DSL;0;0;1;0;0;1;One year;1;Electronic check;611;33579;0
7853-OETYL;Female;0;1;0;4;0;DSL;1;0;0;0;0;0;Month-to-month;1;Electronic check;2905;1296;0
1545-ACTAS;Female;0;1;1;48;1;Fiber optic;1;0;1;0;1;1;One year;1;Bank transfer (automatic);997;49772;0
5876-HZVZM;Female;0;1;1;6;1;DSL;1;1;0;0;0;0;Month-to-month;0;Credit card (automatic);559;36535;1
1400-MMYXY;Male;1;1;0;3;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1059;33465;1
5126-RCXYW;Male;0;1;1;54;0;DSL;0;0;1;1;0;1;Two year;0;Credit card (automatic);46;242405;0
3085-QUOZK;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4395;4395;1
2363-BJLSL;Male;0;0;0;62;1;DSL;0;1;1;1;1;1;Month-to-month;1;Bank transfer (automatic);804;498115;0
1956-YIFGE;Male;0;1;1;22;1;Fiber optic;0;1;1;0;1;1;One year;1;Mailed check;10005;209025;0
3926-CUQZX;Male;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);451;451;1
7921-LMDFQ;Male;1;0;0;51;1;Fiber optic;0;0;1;0;1;1;One year;1;Bank transfer (automatic);94;490575;0
2925-MXLSX;Female;0;0;0;30;1;DSL;0;1;1;0;1;0;One year;1;Credit card (automatic);6895;20387;0
5820-PTRYM;Female;1;1;0;56;1;DSL;1;1;1;1;0;0;One year;1;Credit card (automatic);6845;4014;0
9609-BENEA;Male;0;1;0;35;1;DSL;0;1;0;1;1;0;One year;1;Electronic check;69;24417;0
6211-WHMYA;Female;1;0;0;64;0;DSL;0;1;0;1;1;0;Month-to-month;1;Electronic check;4385;2751;0
4459-BBGHE;Male;0;0;1;30;0;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;445;13078;0
9945-PSVIP;Female;0;1;1;25;1;No;0;0;0;0;0;0;Two year;1;Mailed check;187;38365;0
1041-RXHRA;Female;0;0;0;41;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);7025;286805;1
1750-CSKKM;Male;0;0;1;9;1;DSL;0;0;0;0;1;0;Month-to-month;0;Electronic check;5535;44975;1
9108-EJFJP;Female;0;1;0;1;1;DSL;1;1;0;0;0;0;Month-to-month;1;Mailed check;5355;5355;0
0530-IJVDB;Male;0;0;1;70;1;Fiber optic;1;1;1;1;1;1;Two year;1;Electronic check;1146;78825;0
0508-SQWPL;Female;0;1;1;57;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);201;10877;0
2215-ZAFGX;Male;0;0;0;9;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;855;7917;0
8213-TAZPM;Female;0;1;1;69;1;Fiber optic;0;1;1;1;1;1;One year;1;Bank transfer (automatic);10875;749305;0
7142-HVGBG;Male;1;1;0;43;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;103;44143;1
1304-SEGFY;Female;0;1;0;72;1;Fiber optic;0;0;1;0;1;1;Two year;1;Electronic check;9785;68413;0
7242-EDTYC;Male;0;0;1;44;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);1955;81995;0
2904-GGUAZ;Female;0;1;0;72;1;Fiber optic;1;1;0;0;0;0;Two year;1;Bank transfer (automatic);8405;605225;0
8267-ZNYVZ;Female;0;1;0;33;1;Fiber optic;1;0;1;1;1;1;One year;1;Electronic check;10375;336105;1
5136-GFPMB;Male;0;0;0;54;1;Fiber optic;0;0;1;0;0;1;Month-to-month;0;Credit card (automatic);894;48695;0
2595-KIWPV;Male;0;0;1;27;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);197;5093;0
5243-SAOTC;Male;0;0;0;54;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);7985;430825;0
9398-MMQTO;Male;0;0;0;3;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);7445;2211;0
7619-PLRLP;Female;0;1;0;53;1;DSL;1;1;1;0;0;1;One year;0;Bank transfer (automatic);741;383395;0
6457-GIRWB;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6935;6935;1
6508-NJYRO;Male;0;1;0;15;1;No;0;0;0;0;0;0;One year;0;Mailed check;188;29495;0
1450-SKCVI;Female;0;0;0;56;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7385;409285;1
4710-NKCAW;Male;0;1;1;5;1;DSL;1;1;0;1;0;0;Month-to-month;0;Credit card (automatic);644;3169;0
5306-BVTKJ;Male;0;1;1;48;1;DSL;0;1;1;0;0;0;One year;1;Credit card (automatic);558;26512;0
0357-NVCRI;Female;0;0;1;25;1;No;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);2005;4717;0
5570-PTWEH;Female;0;1;0;3;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7515;21675;1
2371-KFUOG;Male;0;0;0;58;1;Fiber optic;1;1;0;0;1;1;One year;0;Bank transfer (automatic);9915;572095;0
0463-ZSDNT;Male;0;0;0;10;1;DSL;0;0;0;0;0;1;Month-to-month;1;Bank transfer (automatic);5675;50325;0
6502-MJQAE;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;696;696;1
6257-DTAYD;Male;0;1;0;71;1;Fiber optic;0;1;0;1;1;1;Two year;1;Credit card (automatic);10415;73653;0
4616-ULAOA;Female;0;1;1;65;1;Fiber optic;0;1;1;1;1;1;Two year;1;Credit card (automatic);1108;72459;0
7693-LCKZL;Male;0;1;1;5;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;8015;385;1
7746-AWNQW;Female;0;0;0;28;0;DSL;0;0;1;1;0;0;Month-to-month;1;Mailed check;3575;9614;0
5996-EBTKM;Female;0;1;1;67;1;DSL;0;0;1;1;0;1;Two year;1;Bank transfer (automatic);699;46159;0
2758-RNWXS;Male;0;0;0;35;1;Fiber optic;1;0;0;1;0;1;One year;1;Electronic check;892;32513;0
2314-TNDJQ;Female;0;1;1;72;0;DSL;1;1;1;1;0;1;Two year;0;Credit card (automatic);5565;388005;0
2405-LBMUW;Female;0;1;1;61;0;DSL;1;1;0;1;0;1;One year;1;Bank transfer (automatic);507;308875;0
3454-JFUBC;Male;1;0;0;68;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);20;1396;0
0032-PGELS;Female;0;1;1;1;0;DSL;1;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);305;305;1
9039-ZVJDC;Male;0;0;0;3;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;191;5305;0
6797-LNAQX;Male;0;1;1;70;1;Fiber optic;0;1;0;0;1;1;Two year;0;Bank transfer (automatic);983;68595;1
9013-AQORL;Female;0;0;1;48;0;DSL;0;1;1;0;0;1;Month-to-month;0;Credit card (automatic);4555;210835;0
2898-MRKPI;Male;0;1;1;68;1;Fiber optic;0;1;0;0;1;1;One year;1;Credit card (automatic);10105;67705;0
2750-BJLSB;Female;0;0;0;47;1;Fiber optic;1;0;1;1;1;1;One year;1;Electronic check;1037;47306;0
3648-GZPHF;Male;0;1;1;32;0;DSL;0;0;1;1;0;0;One year;1;Mailed check;3625;115105;0
2075-RMJIK;Female;0;1;1;5;1;DSL;1;0;0;0;0;0;Month-to-month;1;Mailed check;494;23255;0
9588-YRFHY;Male;0;0;0;49;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);199;10226;0
6394-MFYNG;Female;0;0;0;48;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);1074;51213;1
1564-NTYXF;Female;1;0;0;13;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;82;11272;1
9364-YKUVW;Male;0;0;0;15;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;198;3094;0
5392-AKEMH;Female;0;0;0;12;1;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;4505;5231;0
2451-YMUXS;Male;1;0;0;67;1;DSL;1;1;0;1;0;0;Two year;1;Bank transfer (automatic);6455;42501;0
3914-FDRHP;Male;0;0;0;9;1;Fiber optic;0;0;0;1;1;0;Month-to-month;0;Electronic check;8625;7705;0
3078-ZKNTS;Female;0;1;1;13;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);1975;2467;0
1024-KPRBB;Female;0;0;0;38;1;Fiber optic;0;0;0;0;1;1;One year;1;Mailed check;891;3342;0
4690-PKDQG;Female;1;1;0;42;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Electronic check;9555;39306;0
8155-IBNHG;Female;0;1;0;24;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);754;174785;1
0886-QGENL;Female;1;1;0;27;1;Fiber optic;1;0;1;0;1;1;Month-to-month;1;Electronic check;10125;275445;1
9547-ITEFG;Male;0;1;1;9;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Credit card (automatic);1026;89775;0
1264-FUHCX;Female;0;1;0;49;0;DSL;0;1;0;1;1;1;One year;1;Credit card (automatic);563;27806;0
7789-CRUVC;Female;1;1;0;61;1;Fiber optic;1;1;1;1;0;0;Month-to-month;1;Credit card (automatic);942;589545;0
6598-KELSS;Male;0;0;1;50;0;DSL;1;1;0;0;1;0;One year;1;Bank transfer (automatic);4305;220805;0
8739-WWKDU;Male;1;0;0;25;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;895;219615;1
8685-WHQPW;Female;1;0;0;22;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);744;16926;1
4745-LSPLO;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;205;205;1
8083-YTZES;Male;0;0;0;4;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7435;26535;1
7240-FQLHE;Female;1;1;0;18;1;Fiber optic;0;0;0;1;1;1;Month-to-month;0;Bank transfer (automatic);9975;183625;1
6664-FPDAC;Female;1;0;0;56;1;Fiber optic;0;1;1;1;1;1;One year;1;Electronic check;11195;64189;1
