months_as_customer;age;policy_csl;policy_deductable;policy_annual_premium;umbrella_limit;insured_sex;insured_education_level;insured_occupation;insured_hobbies;insured_relationship;capital-gains;capital-loss;incident_type;collision_type;incident_severity;authorities_contacted;incident_hour_of_the_day;number_of_vehicles_involved;property_damage;bodily_injuries;witnesses;police_report_available;total_claim_amount;injury_claim;property_claim;vehicle_claim;auto_year;fraud
441;55;250/500;500;1270.29;4000000;MALE;College;armed-forces;exercise;husband;24000;-50500;Parked Car;Not Defined;Minor Damage;None;4;1;NO;0;0;NO;6400;640;640;5120;2002;N
381;55;500/1000;500;1459.99;0;FEMALE;MD;other-service;chess;wife;35900;0;Single Vehicle Collision;Rear Collision;Major Damage;Fire;8;1;YES;1;2;YES;60600;12120;6060;42420;2011;N
191;38;100/300;2000;1253.44;0;FEMALE;Masters;craft-repair;sleeping;not-in-family;0;0;Multi-vehicle Collision;Side Collision;Major Damage;Ambulance;19;3;NO;2;0;NO;56320;10240;5120;40960;2007;N
145;34;100/300;1000;1142.48;0;FEMALE;JD;priv-house-serv;sleeping;other-relative;0;0;Single Vehicle Collision;Side Collision;Total Loss;Ambulance;18;1;YES;2;0;NO;52250;9500;4750;38000;2012;N
479;60;500/1000;1000;1188.45;0;FEMALE;MD;exec-managerial;camping;other-relative;0;-44800;Multi-vehicle Collision;Rear Collision;Total Loss;Other;9;2;Not Defined;0;3;Not Defined;53900;5390;10780;37730;2006;N
215;35;500/1000;1000;1125.4;0;MALE;Masters;adm-clerical;yachting;husband;40000;-43400;Vehicle Theft;Not Defined;Trivial Damage;None;6;1;Not Defined;2;1;NO;2640;220;440;1980;2001;N
41;33;250/500;500;1294.41;0;MALE;High School;transport-moving;sleeping;husband;0;0;Vehicle Theft;Not Defined;Minor Damage;None;8;1;YES;0;0;Not Defined;8970;1380;1380;6210;2011;N
45;31;100/300;500;1459.5;0;MALE;MD;priv-house-serv;movies;not-in-family;0;0;Parked Car;Not Defined;Minor Damage;None;6;1;Not Defined;1;3;Not Defined;6000;1000;1000;4000;2000;N
156;38;100/300;500;1367.99;0;MALE;High School;armed-forces;board-games;own-child;26500;0;Multi-vehicle Collision;Front Collision;Major Damage;Fire;23;3;Not Defined;0;3;Not Defined;55200;11040;5520;38640;1998;Y
246;45;250/500;500;1594.37;0;MALE;Associate;exec-managerial;board-games;own-child;0;0;Parked Car;Not Defined;Trivial Damage;None;13;1;NO;0;3;YES;7260;660;1320;5280;2008;N
178;39;100/300;500;1035.99;0;FEMALE;JD;exec-managerial;sleeping;own-child;0;0;Multi-vehicle Collision;Front Collision;Minor Damage;Police;3;3;NO;2;0;Not Defined;64680;11760;11760;41160;2010;N
237;43;250/500;500;911.53;0;FEMALE;PhD;sales;basketball;husband;53200;0;Single Vehicle Collision;Rear Collision;Major Damage;Police;23;1;NO;0;1;NO;59200;0;11840;47360;1998;N
127;34;500/1000;500;1319.97;0;FEMALE;Associate;craft-repair;paintball;own-child;73700;0;Vehicle Theft;Not Defined;Minor Damage;None;8;1;YES;1;3;Not Defined;4700;470;940;3290;1998;N
1;33;250/500;2000;1391.63;0;MALE;Associate;sales;video-games;husband;61200;0;Single Vehicle Collision;Side Collision;Total Loss;Other;23;1;YES;0;3;NO;69400;6940;6940;55520;2000;N
5;21;250/500;500;915.41;5000000;FEMALE;High School;exec-managerial;sleeping;own-child;0;0;Single Vehicle Collision;Side Collision;Total Loss;Police;23;1;YES;0;0;NO;40500;4050;4050;32400;1998;N
64;28;500/1000;1000;1468.82;0;MALE;JD;handlers-cleaners;skydiving;other-relative;56800;-51800;Multi-vehicle Collision;Side Collision;Minor Damage;Fire;9;3;NO;2;1;NO;60000;5000;10000;45000;1997;N
142;30;500/1000;500;1412.76;0;MALE;PhD;armed-forces;basketball;wife;66400;-63700;Single Vehicle Collision;Side Collision;Minor Damage;Other;22;1;YES;2;3;NO;67320;11220;11220;44880;1996;N
97;27;500/1000;500;1588.26;0;FEMALE;High School;tech-support;movies;husband;56700;-49300;Multi-vehicle Collision;Side Collision;Total Loss;Other;22;3;YES;2;1;YES;75690;8410;8410;58870;2014;N
121;31;100/300;1000;1140.91;0;MALE;Associate;adm-clerical;paintball;other-relative;51300;0;Multi-vehicle Collision;Side Collision;Major Damage;Fire;15;3;NO;1;2;Not Defined;64300;6430;6430;51440;2002;Y
225;43;100/300;1000;1517.54;0;MALE;JD;priv-house-serv;camping;own-child;0;-20900;Multi-vehicle Collision;Rear Collision;Major Damage;Police;16;3;NO;2;0;YES;64400;6440;6440;51520;2011;N
425;53;250/500;2000;912.29;0;FEMALE;High School;priv-house-serv;paintball;husband;42900;-39100;Multi-vehicle Collision;Front Collision;Minor Damage;Fire;17;3;Not Defined;1;2;Not Defined;97080;16180;16180;64720;2005;N
285;44;250/500;2000;1144.3;0;MALE;MD;priv-house-serv;base-jumping;not-in-family;52600;0;Vehicle Theft;Not Defined;Minor Damage;Police;3;1;YES;1;0;Not Defined;5500;500;500;4500;2010;N
192;38;500/1000;1000;1281.43;0;FEMALE;Masters;transport-moving;skydiving;not-in-family;65100;-50300;Multi-vehicle Collision;Rear Collision;Total Loss;Other;10;3;Not Defined;0;2;NO;30700;3070;6140;21490;2010;N
285;48;100/300;2000;1101.85;0;FEMALE;College;sales;dancing;wife;46100;0;Single Vehicle Collision;Side Collision;Minor Damage;Police;9;1;NO;1;2;YES;33480;3720;3720;26040;2012;N
98;26;500/1000;2000;1082.1;0;MALE;JD;exec-managerial;kayaking;other-relative;0;-30900;Multi-vehicle Collision;Front Collision;Total Loss;Police;13;2;Not Defined;0;1;YES;65430;14540;7270;43620;2001;N
175;36;500/1000;500;1185.44;0;MALE;Masters;exec-managerial;kayaking;not-in-family;44900;-52500;Multi-vehicle Collision;Rear Collision;Major Damage;Police;15;3;YES;2;1;YES;42680;3880;7760;31040;2006;Y
259;45;500/1000;2000;1175.07;0;MALE;MD;craft-repair;movies;not-in-family;30100;0;Single Vehicle Collision;Side Collision;Minor Damage;Fire;23;1;Not Defined;1;1;NO;87780;7980;7980;71820;2011;N
140;36;500/1000;2000;979.26;0;FEMALE;JD;transport-moving;cross-fit;own-child;0;-67000;Multi-vehicle Collision;Front Collision;Major Damage;Fire;2;4;YES;0;2;YES;72800;14560;14560;43680;1998;N
231;37;250/500;500;920.81;0;FEMALE;High School;sales;chess;wife;0;0;Single Vehicle Collision;Rear Collision;Major Damage;Fire;14;1;YES;2;0;Not Defined;71190;0;7910;63280;1997;Y
186;38;100/300;500;922.85;0;MALE;High School;adm-clerical;golf;husband;70300;-70900;Vehicle Theft;Not Defined;Trivial Damage;None;7;1;Not Defined;1;1;YES;3600;400;400;2800;1999;N
229;41;250/500;2000;1107.59;3000000;MALE;PhD;tech-support;chess;not-in-family;65400;0;Single Vehicle Collision;Side Collision;Major Damage;Other;23;1;NO;1;3;NO;62640;10440;10440;41760;2009;N
180;36;100/300;500;1272.46;0;MALE;College;prof-specialty;exercise;wife;0;0;Multi-vehicle Collision;Front Collision;Minor Damage;Ambulance;7;3;YES;2;1;Not Defined;69630;12660;6330;50640;1998;N
188;33;250/500;1000;1340.24;0;MALE;High School;protective-serv;chess;own-child;0;-68800;Multi-vehicle Collision;Rear Collision;Minor Damage;Police;8;3;YES;1;0;Not Defined;76010;13820;6910;55280;1995;Y
214;40;100/300;1000;1648;0;MALE;JD;transport-moving;base-jumping;not-in-family;57700;-43500;Single Vehicle Collision;Rear Collision;Total Loss;Other;17;1;NO;1;0;YES;44220;8040;4020;32160;2000;N
178;38;250/500;500;1381.14;0;FEMALE;College;other-service;camping;wife;0;0;Multi-vehicle Collision;Rear Collision;Minor Damage;Other;10;3;NO;0;3;NO;57200;5200;10400;41600;2011;N
55;35;500/1000;500;1198.44;8000000;MALE;MD;priv-house-serv;polo;wife;0;0;Vehicle Theft;Not Defined;Minor Damage;Police;9;1;NO;0;3;NO;3080;560;560;1960;1998;N
90;31;250/500;2000;951.27;0;FEMALE;PhD;other-service;hiking;not-in-family;42100;0;Single Vehicle Collision;Rear Collision;Total Loss;Other;2;1;YES;1;0;YES;75790;13780;6890;55120;2007;N
135;30;500/1000;2000;1341.24;0;FEMALE;MD;farming-fishing;skydiving;wife;37100;-46500;Multi-vehicle Collision;Rear Collision;Minor Damage;Ambulance;18;3;NO;0;1;NO;32670;5940;2970;23760;2003;N
277;46;250/500;2000;1177.57;0;FEMALE;Associate;adm-clerical;video-games;husband;0;-65500;Vehicle Theft;Not Defined;Minor Damage;Police;4;1;Not Defined;2;3;NO;3870;430;860;2580;2010;N
211;38;250/500;1000;1055.09;0;FEMALE;Masters;transport-moving;video-games;own-child;0;0;Single Vehicle Collision;Front Collision;Total Loss;Fire;12;1;Not Defined;0;3;YES;91520;8320;16640;66560;2005;Y
156;32;250/500;500;1479.48;0;MALE;Masters;prof-specialty;bungie-jumping;unmarried;0;0;Single Vehicle Collision;Front Collision;Major Damage;Other;15;1;YES;1;3;YES;74690;6790;13580;54320;2008;Y
84;30;500/1000;2000;1827.38;0;MALE;Associate;priv-house-serv;polo;other-relative;0;-15900;Vehicle Theft;Not Defined;Trivial Damage;Police;9;1;YES;1;3;Not Defined;4620;420;840;3360;1998;N
136;32;100/300;500;1169.62;0;FEMALE;JD;sales;yachting;not-in-family;0;0;Single Vehicle Collision;Side Collision;Major Damage;Police;6;1;YES;0;0;NO;55000;10000;10000;35000;2008;Y
310;48;100/300;500;1516.34;0;FEMALE;JD;adm-clerical;sleeping;unmarried;11000;0;Multi-vehicle Collision;Rear Collision;Major Damage;Police;11;4;YES;0;2;NO;59400;13200;6600;39600;1996;Y
123;34;500/1000;2000;1270.21;0;FEMALE;College;sales;sleeping;husband;16100;-61200;Multi-vehicle Collision;Side Collision;Total Loss;Fire;13;3;NO;1;1;Not Defined;55260;6140;0;49120;2000;N
243;44;250/500;500;809.11;0;MALE;JD;craft-repair;polo;other-relative;33200;0;Multi-vehicle Collision;Side Collision;Minor Damage;Other;4;3;Not Defined;2;1;YES;51400;5140;10280;35980;1996;N
36;37;500/1000;1000;1115.81;0;FEMALE;Masters;machine-op-inspct;reading;husband;0;-59800;Multi-vehicle Collision;Side Collision;Minor Damage;Ambulance;20;3;YES;1;3;Not Defined;48780;5420;10840;32520;2008;N
146;31;100/300;1000;1457.65;5000000;FEMALE;College;armed-forces;camping;own-child;0;0;Multi-vehicle Collision;Rear Collision;Major Damage;Ambulance;0;3;NO;1;3;Not Defined;52380;5820;5820;40740;2010;N
154;34;100/300;1000;1041.36;0;FEMALE;JD;priv-house-serv;cross-fit;husband;53100;-43900;Multi-vehicle Collision;Side Collision;Total Loss;Other;18;4;Not Defined;2;3;YES;74360;13520;13520;47320;2005;Y
204;40;250/500;1000;1693.83;7000000;MALE;High School;protective-serv;polo;other-relative;44000;-20800;Single Vehicle Collision;Front Collision;Minor Damage;Police;6;1;Not Defined;1;0;Not Defined;53400;5340;5340;42720;2003;N
458;59;100/300;1000;1685.69;0;FEMALE;High School;protective-serv;hiking;wife;31400;0;Single Vehicle Collision;Front Collision;Total Loss;Police;23;1;Not Defined;2;2;YES;71800;14360;14360;43080;1995;N
147;31;250/500;500;1054.92;6000000;FEMALE;PhD;prof-specialty;exercise;own-child;51900;0;Single Vehicle Collision;Front Collision;Major Damage;Other;4;1;Not Defined;0;0;Not Defined;68240;8530;0;59710;2013;Y
279;45;250/500;2000;1333.97;6000000;FEMALE;MD;other-service;bungie-jumping;unmarried;61100;-30700;Multi-vehicle Collision;Rear Collision;Major Damage;Other;21;3;Not Defined;1;0;Not Defined;61050;11100;11100;38850;2011;Y
308;47;100/300;1000;1013.61;6000000;FEMALE;Associate;craft-repair;movies;own-child;45700;-41400;Parked Car;Not Defined;Minor Damage;None;7;1;Not Defined;1;1;YES;5590;860;860;3870;2002;N
284;48;500/1000;500;958.3;0;FEMALE;PhD;machine-op-inspct;exercise;husband;47900;0;Multi-vehicle Collision;Side Collision;Major Damage;Fire;19;3;Not Defined;0;0;Not Defined;46860;8520;8520;29820;1998;N
108;31;250/500;2000;1112.04;6000000;FEMALE;PhD;other-service;base-jumping;own-child;52800;-54300;Parked Car;Not Defined;Minor Damage;None;5;1;NO;1;3;NO;4290;780;780;2730;1998;N
421;57;250/500;2000;1206.26;0;FEMALE;Associate;armed-forces;bungie-jumping;own-child;69900;0;Multi-vehicle Collision;Front Collision;Minor Damage;Police;22;3;YES;0;0;NO;78500;15700;7850;54950;2015;N
266;42;500/1000;1000;763.67;0;MALE;Associate;prof-specialty;movies;own-child;12800;-49700;Single Vehicle Collision;Side Collision;Total Loss;Police;12;1;YES;1;3;YES;70830;7870;7870;55090;2005;N
412;56;250/500;500;1042.56;0;MALE;High School;handlers-cleaners;yachting;own-child;0;-66100;Multi-vehicle Collision;Front Collision;Total Loss;Police;19;3;NO;0;2;NO;68040;15120;7560;45360;1997;N
31;32;100/300;2000;1263.48;4000000;FEMALE;JD;other-service;hiking;wife;46800;-87300;Single Vehicle Collision;Side Collision;Major Damage;Fire;10;1;Not Defined;2;0;Not Defined;63600;5300;10600;47700;1997;Y
465;63;250/500;500;1006.99;6000000;FEMALE;Masters;sales;board-games;own-child;0;0;Single Vehicle Collision;Side Collision;Minor Damage;Other;7;1;NO;0;3;Not Defined;43560;4840;4840;33880;2015;N
126;31;250/500;1000;1328.26;0;MALE;Masters;sales;exercise;not-in-family;42300;-45800;Single Vehicle Collision;Front Collision;Total Loss;Police;17;1;NO;1;1;NO;60840;13520;6760;40560;2011;N
407;55;100/300;1000;1250.08;5000000;FEMALE;PhD;tech-support;bungie-jumping;wife;0;-57700;Multi-vehicle Collision;Side Collision;Total Loss;Police;0;3;Not Defined;2;3;YES;68160;11360;11360;45440;2010;N
101;27;500/1000;500;982.7;6000000;FEMALE;College;transport-moving;video-games;unmarried;30800;-43700;Parked Car;Not Defined;Minor Damage;None;9;1;NO;1;0;NO;5170;940;470;3760;2001;N
187;37;500/1000;1000;1412.06;5000000;FEMALE;Masters;protective-serv;reading;not-in-family;60100;0;Single Vehicle Collision;Side Collision;Total Loss;Ambulance;21;1;Not Defined;0;3;Not Defined;57700;5770;5770;46160;2000;N
252;46;500/1000;2000;1066.7;0;FEMALE;JD;handlers-cleaners;sleeping;own-child;0;0;Multi-vehicle Collision;Front Collision;Total Loss;Other;22;3;NO;0;2;NO;89520;14920;14920;59680;2014;N
229;43;250/500;2000;1585.54;0;MALE;High School;protective-serv;reading;not-in-family;42600;-44400;Vehicle Theft;Not Defined;Minor Damage;None;3;1;NO;1;0;YES;4620;420;840;3360;2012;N
246;39;250/500;1000;1416.08;0;FEMALE;JD;craft-repair;yachting;other-relative;0;-36600;Single Vehicle Collision;Rear Collision;Minor Damage;Ambulance;16;1;YES;0;3;Not Defined;45180;5020;5020;35140;2004;N
190;38;250/500;500;1246.03;0;MALE;JD;craft-repair;movies;unmarried;61900;-50000;Single Vehicle Collision;Side Collision;Total Loss;Other;14;1;YES;0;0;NO;45100;9020;4510;31570;2013;N
95;32;500/1000;2000;1356.64;0;MALE;Masters;machine-op-inspct;golf;not-in-family;67800;-48600;Multi-vehicle Collision;Side Collision;Total Loss;Police;21;3;YES;0;3;YES;83160;15120;15120;52920;2003;N
205;42;100/300;2000;1387.7;4000000;FEMALE;High School;priv-house-serv;skydiving;other-relative;0;0;Single Vehicle Collision;Rear Collision;Minor Damage;Police;19;1;NO;2;1;NO;86130;15660;15660;54810;1995;N
41;25;100/300;1000;1004.14;0;MALE;Masters;priv-house-serv;sleeping;wife;35400;0;Multi-vehicle Collision;Front Collision;Major Damage;Fire;13;3;NO;1;3;NO;48000;9600;4800;33600;1995;N
137;35;500/1000;500;1107.07;0;FEMALE;High School;protective-serv;movies;husband;0;-45300;Vehicle Theft;Not Defined;Minor Damage;Police;21;1;NO;0;0;YES;3300;600;600;2100;2008;N
194;34;100/300;500;1429.96;0;FEMALE;JD;protective-serv;board-games;husband;67800;0;Multi-vehicle Collision;Rear Collision;Minor Damage;Ambulance;11;3;NO;1;2;YES;57200;11440;5720;40040;2005;N
128;35;250/500;1000;1074.99;0;FEMALE;Associate;adm-clerical;bungie-jumping;husband;0;-48800;Vehicle Theft;Not Defined;Trivial Damage;Police;16;1;Not Defined;2;0;Not Defined;7590;1380;690;5520;2012;N
150;37;500/1000;1000;1007;0;FEMALE;PhD;transport-moving;board-games;unmarried;30400;-89400;Single Vehicle Collision;Rear Collision;Total Loss;Police;9;1;NO;0;2;Not Defined;80080;12320;12320;55440;2013;N
104;30;100/300;500;1052.85;0;FEMALE;MD;protective-serv;skydiving;other-relative;0;-70100;Vehicle Theft;Not Defined;Minor Damage;Police;8;1;NO;0;0;YES;4800;960;480;3360;2006;N
163;37;500/1000;1000;1200.33;4000000;FEMALE;High School;craft-repair;cross-fit;own-child;0;-36400;Vehicle Theft;Not Defined;Minor Damage;Police;7;1;Not Defined;2;1;YES;3900;390;780;2730;2008;Y
80;26;100/300;1000;1343;0;MALE;Masters;handlers-cleaners;camping;other-relative;64600;0;Single Vehicle Collision;Front Collision;Minor Damage;Other;12;1;Not Defined;0;0;NO;90400;9040;9040;72320;1995;N
65;29;250/500;2000;1441.6;5000000;FEMALE;MD;sales;kayaking;own-child;0;0;Multi-vehicle Collision;Rear Collision;Minor Damage;Other;21;3;YES;0;0;Not Defined;62900;6290;12580;44030;1998;N
179;32;100/300;1000;1433.42;6000000;FEMALE;Associate;protective-serv;base-jumping;own-child;53800;0;Single Vehicle Collision;Rear Collision;Major Damage;Police;4;1;YES;1;2;NO;54200;5420;10840;37940;2014;Y
372;50;500/1000;2000;1368.57;0;FEMALE;MD;tech-support;paintball;other-relative;0;0;Multi-vehicle Collision;Side Collision;Major Damage;Police;18;3;NO;2;2;YES;51800;5180;10360;36260;2003;N
398;55;250/500;500;862.19;0;MALE;High School;adm-clerical;movies;unmarried;69400;0;Vehicle Theft;Not Defined;Trivial Damage;Police;7;1;Not Defined;2;3;Not Defined;6600;600;1200;4800;2012;N
213;35;250/500;500;871.46;0;MALE;MD;tech-support;movies;husband;58500;-77700;Single Vehicle Collision;Side Collision;Total Loss;Fire;13;1;YES;2;0;YES;74140;13480;6740;53920;2007;N
79;25;500/1000;500;1863.04;0;FEMALE;Associate;priv-house-serv;paintball;not-in-family;53400;-35200;Single Vehicle Collision;Front Collision;Total Loss;Fire;0;1;NO;2;1;Not Defined;67800;13560;6780;47460;1995;N
232;44;250/500;2000;1181.64;0;MALE;College;other-service;exercise;wife;25800;0;Single Vehicle Collision;Rear Collision;Major Damage;Fire;22;1;Not Defined;1;1;YES;55400;5540;11080;38780;2002;Y
230;37;500/1000;1000;1060.74;0;MALE;PhD;tech-support;reading;own-child;0;-51500;Single Vehicle Collision;Rear Collision;Major Damage;Ambulance;15;1;YES;2;3;Not Defined;49100;9820;4910;34370;1996;Y
234;41;100/300;500;951.56;0;FEMALE;JD;transport-moving;video-games;wife;59400;-78600;Multi-vehicle Collision;Side Collision;Major Damage;Police;3;3;NO;2;1;Not Defined;98280;15120;7560;75600;2007;Y
240;40;100/300;500;1533.71;9000000;FEMALE;JD;protective-serv;polo;own-child;0;-70900;Multi-vehicle Collision;Rear Collision;Total Loss;Fire;18;2;YES;0;2;Not Defined;66550;6050;12100;48400;2008;N
143;33;500/1000;1000;1200.09;0;FEMALE;Associate;craft-repair;board-games;unmarried;38400;-5700;Multi-vehicle Collision;Side Collision;Major Damage;Fire;17;3;Not Defined;2;2;Not Defined;70400;14080;7040;49280;2002;N
266;42;100/300;500;1093.83;4000000;MALE;Associate;adm-clerical;board-games;other-relative;0;-49600;Multi-vehicle Collision;Side Collision;Major Damage;Ambulance;18;3;Not Defined;1;1;NO;53280;4440;8880;39960;2015;Y
89;32;250/500;1000;988.93;0;FEMALE;High School;craft-repair;golf;unmarried;27600;0;Single Vehicle Collision;Front Collision;Total Loss;Other;11;1;Not Defined;2;3;YES;84590;15380;15380;53830;1999;N
229;37;500/1000;1000;1331.94;0;FEMALE;Masters;farming-fishing;base-jumping;not-in-family;0;-55400;Single Vehicle Collision;Rear Collision;Total Loss;Other;17;1;NO;0;2;YES;54560;9920;9920;34720;2004;N
245;40;500/1000;1000;1361.45;0;MALE;PhD;handlers-cleaners;camping;unmarried;39300;0;Single Vehicle Collision;Rear Collision;Minor Damage;Ambulance;12;1;YES;0;2;YES;82170;7470;7470;67230;1999;N
50;44;250/500;2000;1188.51;0;MALE;College;handlers-cleaners;bungie-jumping;unmarried;0;-65800;Multi-vehicle Collision;Front Collision;Total Loss;Police;15;3;Not Defined;1;2;NO;61100;6110;12220;42770;2008;N
230;43;500/1000;2000;1101.83;0;MALE;High School;exec-managerial;cross-fit;other-relative;28900;0;Multi-vehicle Collision;Front Collision;Minor Damage;Police;0;3;Not Defined;0;3;YES;51900;5190;10380;36330;2011;Y
17;39;250/500;1000;840.95;0;FEMALE;JD;adm-clerical;hiking;unmarried;32500;-80800;Parked Car;Not Defined;Trivial Damage;Police;9;1;Not Defined;2;1;Not Defined;3440;430;430;2580;2002;N
163;36;250/500;1000;1503.21;0;MALE;MD;other-service;cross-fit;husband;55700;-49900;Single Vehicle Collision;Side Collision;Total Loss;Ambulance;1;1;YES;2;1;NO;51390;5710;11420;34260;2013;N
29;32;100/300;1000;1722.5;0;MALE;High School;other-service;base-jumping;wife;0;-21500;Single Vehicle Collision;Side Collision;Major Damage;Other;22;1;Not Defined;0;2;Not Defined;76900;7690;7690;61520;1995;N
232;42;100/300;500;944.03;0;MALE;College;handlers-cleaners;kayaking;not-in-family;0;-58400;Single Vehicle Collision;Rear Collision;Minor Damage;Other;11;1;YES;2;3;Not Defined;77000;15400;7700;53900;2015;Y
235;39;500/1000;2000;1453.61;4000000;MALE;JD;craft-repair;yachting;other-relative;0;0;Single Vehicle Collision;Side Collision;Major Damage;Other;10;1;Not Defined;0;3;Not Defined;60320;9280;9280;41760;2012;Y
295;46;100/300;500;1672.88;0;FEMALE;High School;armed-forces;dancing;wife;0;0;Single Vehicle Collision;Rear Collision;Minor Damage;Fire;5;1;YES;1;1;NO;60700;12140;6070;42490;1997;N
22;21;250/500;1000;1248.05;0;FEMALE;High School;exec-managerial;movies;husband;37500;-54000;Multi-vehicle Collision;Rear Collision;Total Loss;Police;3;3;YES;1;2;Not Defined;53280;5920;0;47360;2015;N
286;43;100/300;500;1564.43;3000000;FEMALE;MD;prof-specialty;movies;unmarried;77500;-32800;Single Vehicle Collision;Rear Collision;Minor Damage;Fire;18;1;Not Defined;2;2;YES;34290;3810;3810;26670;2013;N
